tff_id,team,player,tff_pos,tff_cost,2024-08-16T19:00:00Z,2024-08-17T11:30:00Z,2024-08-17T14:00:00Z,2024-08-17T16:30:00Z,2024-08-18T13:00:00Z,2024-08-18T15:30:00Z,2024-08-19T19:00:00Z,2024-08-24T11:30:00Z,2024-08-24T14:00:00Z,2024-08-24T16:30:00Z,2024-08-25T13:00:00Z,2024-08-25T15:30:00Z,2024-08-31T11:30:00Z,2024-08-31T14:00:00Z,2024-08-31T16:30:00Z,2024-09-01T12:30:00Z,2024-09-01T15:00:00Z,2024-09-14T11:30:00Z,2024-09-14T14:00:00Z,2024-09-14T16:30:00Z,2024-09-14T19:00:00Z,2024-09-15T13:00:00Z,2024-09-15T15:30:00Z,2024-09-21T11:30:00Z,2024-09-21T14:00:00Z,2024-09-21T16:30:00Z,2024-09-22T13:00:00Z,2024-09-22T15:30:00Z,2024-09-28T11:30:00Z,2024-09-28T14:00:00Z,2024-09-28T16:30:00Z,2024-09-29T13:00:00Z,2024-09-29T15:30:00Z,2024-09-30T19:00:00Z,total_pts,ppm
497894,MUN,Højlund,F,4.8,2.52,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,13.79,2.87
179268,CHE,Cucurella,D,3.4,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,13.79,4.06
204580,BRE,Janelt,M,3.3,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,2.49,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,13.78,4.18
516895,MUN,Mainoo,M,3.8,2.43,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,13.71,3.61
544877,BOU,Kerkez,D,2.5,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,13.69,5.48
97299,MCI,Stones,D,4.6,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.63,0.0,0.0,0.0,0.0,0.0,13.54,2.94
486672,CHE,Caicedo,M,3.6,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.31,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,13.49,3.75
469142,BHA,Van Hecke,D,2.8,0.0,0.0,2.44,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,1.25,0.0,0.0,0.0,0.0,13.48,4.81
153366,FUL,Reed,M,2.8,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,13.43,4.79
244954,AVL,Pau,D,3.4,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,13.35,3.93
480455,EVE,Branthwaite,D,3.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,13.29,4.43
157668,LEI,Winks,M,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,2.22,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,13.24,5.09
166989,AVL,Tielemans,M,4.2,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,13.22,3.15
116216,ARS,Trossard,M,4.4,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,1.64,0.0,2.55,0.0,0.0,0.0,0.0,13.1,2.98
231065,BRE,Pinnock,D,2.8,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,3.43,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,13.05,4.66
427623,CRY,C.Richards,D,2.5,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,12.99,5.19
220585,SOU,Downes,M,2.6,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,12.97,4.99
227127,TOT,Bissouma,M,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,12.86,4.29
232787,CHE,Gallagher,M,4.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,2.01,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,12.8,3.2
199796,AVL,Cash,D,3.5,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,12.78,3.65
212319,TOT,Richarlison,F,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,12.75,2.41
158983,LIV,Endo,M,3.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,2.05,0.0,2.09,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,12.74,4.25
106606,IPS,Luongo,M,2.3,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,12.72,5.53
458249,MUN,Zirkzee,F,4.7,2.41,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,12.64,2.69
220362,CHE,Disasi,D,3.8,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,1.91,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,12.59,3.31
180974,NEW,Joelinton,M,3.5,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.78,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,12.55,3.59
194010,BRE,Henry,D,3.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,3.37,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,12.54,4.18
51927,BRE,Mee,D,3.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,3.23,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,12.53,4.18
152551,CRY,Lerma,M,3.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.53,4.18
18892,EVE,Young,D,2.5,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,12.49,5.0
149929,IPS,Burns,F,2.6,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,12.45,4.79
221466,BOU,Senesi,D,2.8,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,12.39,4.42
491279,TOT,Van de Ven,D,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,12.34,3.63
449871,AVL,Onana,M,3.1,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,12.22,3.94
245419,LEI,Daka,F,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.02,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,12.15,4.67
482442,TOT,Sarr,M,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,12.11,4.18
216051,MUN,Dalot,D,3.3,2.58,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,12.09,3.66
440993,EVE,Ndiaye,M,2.9,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,12.07,4.16
106760,MUN,Shaw,D,4.3,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,12.03,2.8
199670,CRY,Edouard,F,4.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,11.94,2.99
213999,WHU,Álvarez,M,3.5,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,11.92,3.41
39155,SOU,Lallana,M,2.7,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,11.86,4.39
224024,WHU,L.Paquetá,M,4.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,11.85,2.96
49262,BHA,Steele,G,2.9,0.0,0.0,3.17,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.84,0.0,0.0,0.0,0.0,11.76,4.06
95658,MUN,Maguire,D,3.2,2.65,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,11.66,3.64
222625,IPS,Hirst,F,2.4,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,11.65,4.85
221820,MUN,Martinez,D,3.8,2.66,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,11.6,3.05
477580,BOU,Zabarnyi,D,2.6,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,11.6,4.46
472713,BRE,Hickey,D,2.6,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,3.2,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,11.53,4.44
114243,NEW,J.Murphy,M,2.9,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,1.85,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,11.48,3.96
482609,CHE,Gusto,D,3.3,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,1.05,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,11.48,3.48
158534,SOU,Walker-Peters,D,2.6,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,11.41,4.39
111931,LEI,Ricardo,D,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,2.19,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,11.37,3.92
424876,LIV,Szoboszlai,M,4.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,1.8,0.0,1.88,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,11.32,2.83
204968,FOR,Yates,M,2.4,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,1.93,0.0,0.0,0.0,0.0,11.27,4.69
205651,ARS,G.Jesus,F,6.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,1.38,0.0,2.51,0.0,0.0,0.0,0.0,11.17,1.86
230348,SOU,Stewart,F,2.3,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,11.09,4.82
245719,SOU,Harwood-Bellis,D,2.3,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,11.09,4.82
219279,SOU,Sugawara,D,2.4,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,11.0,4.58
164555,WHU,Coufal,D,3.2,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,10.9,3.41
103192,WHU,Zouma,D,3.1,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,10.83,3.49
54469,BOU,Smith,D,2.7,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,10.83,4.01
432830,BRE,Collins,D,2.7,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.72,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,10.77,3.99
440089,BRE,Damsgaard,M,3.7,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,2.14,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,10.72,2.9
215379,FOR,Anderson,M,2.8,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,1.9,0.0,0.0,0.0,0.0,10.68,3.81
224995,BOU,Sinisterra,M,3.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,10.64,3.55
477386,SOU,Bella-Kotchap,D,2.3,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,10.64,4.62
476888,SOU,Mara,F,2.2,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,10.58,4.81
103914,SOU,Taylor,D,2.4,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,10.55,4.4
111478,BHA,Veltman,D,3.2,0.0,0.0,2.01,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.87,0.0,0.0,0.0,0.0,10.52,3.29
88484,WOL,Sarabia,M,3.4,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,10.44,3.07
455084,IPS,Davis,D,2.5,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,10.42,4.17
225902,LEI,B.Soumaré,M,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,1.73,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,10.41,4.16
109533,WHU,Emerson,D,2.4,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,10.4,4.33
218218,LEI,Faes,D,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,2.02,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,10.33,3.69
216646,BRE,Wissa,F,3.3,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,2.09,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.26,3.11
