tff_id,team,player,tff_pos,tff_cost,2024-08-16T19:00:00Z,2024-08-17T11:30:00Z,2024-08-17T14:00:00Z,2024-08-17T16:30:00Z,2024-08-18T13:00:00Z,2024-08-18T15:30:00Z,2024-08-19T19:00:00Z,2024-08-24T11:30:00Z,2024-08-24T14:00:00Z,2024-08-24T16:30:00Z,2024-08-25T13:00:00Z,2024-08-25T15:30:00Z,2024-08-31T11:30:00Z,2024-08-31T14:00:00Z,2024-08-31T16:30:00Z,2024-09-01T12:30:00Z,2024-09-01T15:00:00Z,2024-09-14T11:30:00Z,2024-09-14T14:00:00Z,2024-09-14T16:30:00Z,2024-09-14T19:00:00Z,2024-09-15T13:00:00Z,2024-09-15T15:30:00Z,2024-09-21T11:30:00Z,2024-09-21T14:00:00Z,2024-09-21T16:30:00Z,2024-09-22T13:00:00Z,2024-09-22T15:30:00Z,2024-09-28T11:30:00Z,2024-09-28T14:00:00Z,2024-09-28T16:30:00Z,2024-09-29T13:00:00Z,2024-09-29T15:30:00Z,2024-09-30T19:00:00Z,total_pts,ppm
432422,NEW,Tonali,M,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,2.53,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,10.19,2.75
202993,TOT,Bentancur,M,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,10.08,2.88
76357,FUL,Cairney,M,2.9,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,9.99,3.44
96994,LEI,De Cordova-Reid,F,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,1.67,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,9.97,3.12
222018,IPS,Johnson,D,2.6,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,9.89,3.8
201666,NEW,Barnes,M,4.4,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.66,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,9.89,2.25
75115,NEW,Wilson,F,5.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.71,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,9.86,1.97
214048,WHU,Kilman,D,3.1,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,9.83,3.17
242880,CHE,B.Badiashile,D,3.2,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,1.35,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,9.79,3.06
114283,MCI,Grealish,M,4.7,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.52,0.0,0.0,0.0,0.0,0.0,9.7,2.06
489639,BHA,Verbruggen,G,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,2.28,0.0,0.0,0.0,0.0,9.7,3.23
473341,LEI,Okoli,D,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,1.8,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,9.59,4.36
448514,WOL,Aït-Nouri,D,2.9,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.66,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,9.49,3.27
247412,WOL,Strand Larsen,F,2.8,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.68,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,9.43,3.37
171771,SOU,Bednarek,D,2.3,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,9.3,4.04
445122,ARS,J.Timber,D,4.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.89,0.0,1.74,0.0,0.0,0.0,0.0,9.26,2.31
465920,CHE,Mudryk,M,4.9,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,9.2,1.88
535818,BHA,Adingra,F,3.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.97,0.0,0.0,0.0,0.0,9.19,2.96
165153,TOT,Werner,F,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,9.19,1.91
450434,BHA,Undav,F,3.2,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,1.43,0.0,0.0,0.0,0.0,9.11,2.85
93100,LEI,Vestergaard,D,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.67,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,8.74,3.5
165659,AVL,Diego Carlos,D,3.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,8.59,2.86
103955,CHE,Sterling,F,5.3,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,8.45,1.59
200089,NEW,Willock,M,3.3,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,1.16,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,8.35,2.53
449429,IPS,Greaves,D,2.2,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,8.35,3.8
122411,IPS,Burgess,D,2.3,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,8.31,3.61
223434,BHA,Igor,D,2.7,0.0,0.0,1.95,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.58,0.0,0.0,0.0,0.0,8.3,3.07
101188,AVL,Digne,D,3.4,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,8.24,2.42
102057,FUL,Raúl,F,3.8,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,8.19,2.16
80146,CRY,J.Ayew,F,3.7,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,8.17,2.21
457569,CHE,Petrović,G,3.5,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,1.34,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,8.09,2.31
441302,AVL,Maatsen,D,3.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.94,2.65
69752,BOU,Neto,G,2.7,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,7.9,2.93
220583,IPS,Woolfenden,D,2.4,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,7.81,3.25
248857,CHE,Madueke,F,3.6,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,7.66,2.13
231480,WOL,S.Bueno,D,2.6,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,7.65,2.94
171287,LIV,Gomez,D,3.9,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.12,0.0,1.44,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,7.65,1.96
533463,BOU,O.Dango,F,3.1,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.61,2.46
503139,BOU,Scott,M,2.5,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,7.61,3.04
444884,LIV,Elliott,M,3.5,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,1.12,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,7.35,2.1
225796,CHE,James,D,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,7.27,1.51
486385,EVE,Beto,F,3.7,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,7.26,1.96
504783,SOU,Kamaldeen,M,2.3,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,7.24,3.15
438464,CRY,C.Doucouré,M,3.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,7.12,2.37
159533,FUL,Adama,F,3.6,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,7.05,1.96
91651,MCI,Kovačić,M,4.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.17,0.0,0.0,0.0,0.0,0.0,7.0,1.75
197469,LEI,Choudhury,M,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.02,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,6.84,2.85
87835,WOL,Doherty,D,3.1,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,6.84,2.21
510362,WOL,Toti,D,2.6,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,6.81,2.62
149484,AVL,Mings,D,3.3,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,6.77,2.05
490503,SOU,Edozie,M,2.1,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,6.77,3.22
543158,BHA,Barco,D,2.3,0.0,0.0,1.53,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.76,2.94
466404,FOR,Omobamidele,D,2.4,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.49,0.0,0.0,0.0,0.0,6.76,2.82
206915,LIV,Jones,M,3.5,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,1.14,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,6.73,1.92
180736,CHE,Chalobah,D,3.2,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1.03,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,6.73,2.1
60232,WOL,Dawson,D,2.7,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.28,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,6.67,2.47
85955,ARS,Jorginho,M,3.7,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.2,0.0,0.0,0.0,0.0,6.64,1.79
59949,EVE,Coleman,D,2.9,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,6.62,2.28
232653,AVL,Ramsey,M,3.4,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,6.53,1.92
50175,BHA,Welbeck,F,3.4,0.0,0.0,1.05,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.01,0.0,0.0,0.0,0.0,6.49,1.91
250199,FOR,Dominguez,M,3.2,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.2,0.0,0.0,0.0,0.0,6.36,1.99
167199,ARS,Thomas,M,3.4,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.92,0.0,1.07,0.0,0.0,0.0,0.0,6.32,1.86
115382,EVE,Maupay,F,4.3,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,6.31,1.47
109345,BHA,March,M,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,2.49,0.0,0.0,0.0,0.0,6.24,1.78
461587,LEI,McAteer,M,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.95,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,6.23,2.71
101982,CRY,Johnstone,G,2.9,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.07,2.09
220627,LEI,Justin,D,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,6.06,2.33
502500,BRE,Thiago,F,3.8,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,1.23,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,6.05,1.59
210494,WHU,N.Aguerd,D,2.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,6.03,2.16
88248,MCI,Ortega Moreno,G,3.8,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.19,0.0,0.0,0.0,0.0,0.0,6.02,1.58
460028,CHE,Colwill,D,3.1,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.89,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,5.92,1.91
441428,LIV,Quansah,D,3.1,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.86,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,5.84,1.88
214590,MUN,Wan-Bissaka,D,3.9,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,5.83,1.49
535301,BHA,Baleba,M,2.5,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,1.01,0.0,0.0,0.0,0.0,5.82,2.33
476344,AVL,Duran,F,3.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,5.8,1.93
490094,EVE,Iroegbunam,M,2.5,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,5.75,2.3
